"","Sample","Year","Season","Region","Harvest","ReefID","Collection","Shell","Class","Fishery","Pre.Fishery","Recruit"
"19183","W16",2016,"Winter","Salt Run","Yes","SR30","W16SR30R10",54.8,"Pre-Fishery",0,1,0
"19184","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R5",54.8,"Pre-Fishery",0,1,0
"19185","W16",2016,"Winter","Salt Run","Yes","SR66","W16SR66R24",54.8,"Pre-Fishery",0,1,0
"19186","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R5",54.8,"Pre-Fishery",0,1,0
"19187","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R7",54.8,"Pre-Fishery",0,1,0
"19188","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R2",54.8,"Pre-Fishery",0,1,0
"19189","W16",2016,"Winter","Salt Run","No","SR57","W16SR57R6",54.8,"Pre-Fishery",0,1,0
"19190","W16",2016,"Winter","Matanzas River","No","FM614","W16FM614R1",54.8,"Pre-Fishery",0,1,0
"19191","S15",2015,"Summer","Tolomato River","No","VBNR1","S15VBNR1R4",54.9,"Pre-Fishery",0,1,0
"19192","S15",2015,"Summer","Matanzas River","Yes","FM1","S15FM1R7",54.9,"Pre-Fishery",0,1,0
"19193","S15",2015,"Summer","Matanzas River","Yes","FM3A","S15FM3R17",54.9,"Pre-Fishery",0,1,0
"19194","S15",2015,"Summer","Salt Run","No","SR1","S15SR1R14",54.9,"Pre-Fishery",0,1,0
"19195","S15",2015,"Summer","Tolomato River","Yes","TR13","S15TR13R2",54.9,"Pre-Fishery",0,1,0
"19196","S15",2015,"Summer","Salt Run","Yes","SR2S","S15SR2SR14",54.9,"Pre-Fishery",0,1,0
"19197","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R12",54.9,"Pre-Fishery",0,1,0
"19198","S16",2016,"Summer","Matanzas River","Yes","FM411","S16FM411R17",54.9,"Pre-Fishery",0,1,0
"19199","S16",2016,"Summer","Matanzas River","Yes","FM368","S16FM368R24",54.9,"Pre-Fishery",0,1,0
"19200","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R12",54.9,"Pre-Fishery",0,1,0
"19201","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R13",54.9,"Pre-Fishery",0,1,0
"19202","W15",2015,"Winter","Salt Run","No","SR4","W15SR4R20",54.9,"Pre-Fishery",0,1,0
"19203","W15",2015,"Winter","Salt Run","No","SR7","W15SR7R12",54.9,"Pre-Fishery",0,1,0
"19204","W15",2015,"Winter","Salt Run","Yes","SR3","W15SR3R11",54.9,"Pre-Fishery",0,1,0
"19205","W16",2016,"Winter","Matanzas River","Yes","FM79","W16FM79R18",54.9,"Pre-Fishery",0,1,0
"19206","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R32",54.9,"Pre-Fishery",0,1,0
"19207","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R5",54.9,"Pre-Fishery",0,1,0
"19208","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R2",54.9,"Pre-Fishery",0,1,0
"19209","W16",2016,"Winter","Salt Run","No","SR57","W16SR57R12",54.9,"Pre-Fishery",0,1,0
"19210","W16",2016,"Winter","Salt Run","No","SR57","W16SR57R6",54.9,"Pre-Fishery",0,1,0
"19211","S15",2015,"Summer","Tolomato River","Yes","TRNR1","S15TRNR1R17",55,"Pre-Fishery",0,1,0
"19212","S15",2015,"Summer","Matanzas River","Yes","FM3A","S15FM3R9",55,"Pre-Fishery",0,1,0
"19213","S15",2015,"Summer","Salt Run","No","SR8","S15SR8R5",55,"Pre-Fishery",0,1,0
"19214","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R10",55,"Pre-Fishery",0,1,0
"19215","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R12",55,"Pre-Fishery",0,1,0
"19216","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R2",55,"Pre-Fishery",0,1,0
"19217","S16",2016,"Summer","Salt Run","No","SR62","S16SR62R4",55,"Pre-Fishery",0,1,0
"19218","W16",2016,"Winter","Matanzas River","No","FM631","W16FM631R3",55,"Pre-Fishery",0,1,0
"19219","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R15",55,"Pre-Fishery",0,1,0
"19220","W16",2016,"Winter","Matanzas River","No","FM56","W16FM56R13",55,"Pre-Fishery",0,1,0
"19221","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R13",55,"Pre-Fishery",0,1,0
"19222","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R13",55,"Pre-Fishery",0,1,0
"19223","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R1",55,"Pre-Fishery",0,1,0
"19224","S15",2015,"Summer","Matanzas River","No","MC1","S15MC1R8",55.1,"Pre-Fishery",0,1,0
"19225","S15",2015,"Summer","Matanzas River","Yes","FM1","S15FM1R7",55.1,"Pre-Fishery",0,1,0
"19226","S15",2015,"Summer","Tolomato River","Yes","TR2A","S15TR2R5",55.1,"Pre-Fishery",0,1,0
"19227","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",55.1,"Pre-Fishery",0,1,0
"19228","S16",2016,"Summer","Tolomato River","No","TR209A","S16TR209R35",55.1,"Pre-Fishery",0,1,0
"19229","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R15",55.1,"Pre-Fishery",0,1,0
"19230","W15",2015,"Winter","Salt Run","Yes","SR9","W15SR9R1",55.1,"Pre-Fishery",0,1,0
"19231","W16",2016,"Winter","Salt Run","No","SR55","W16SR55R11",55.1,"Pre-Fishery",0,1,0
"19232","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R9",55.1,"Pre-Fishery",0,1,0
"19233","W16",2016,"Winter","Matanzas River","Yes","FM32","W16FM32R16",55.1,"Pre-Fishery",0,1,0
"19234","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R9",55.1,"Pre-Fishery",0,1,0
"19235","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU2",55.1,"Pre-Fishery",0,1,0
"19236","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R13",55.1,"Pre-Fishery",0,1,0
"19237","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R2",55.1,"Pre-Fishery",0,1,0
"19238","W16",2016,"Winter","Salt Run","No","SR57","W16SR57R12",55.1,"Pre-Fishery",0,1,0
"19239","S15",2015,"Summer","Salt Run","No","SR1","S15SR1R0",55.2,"Pre-Fishery",0,1,0
"19240","S15",2015,"Summer","Matanzas River","Yes","CO","S15COR2",55.2,"Pre-Fishery",0,1,0
"19241","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R7",55.2,"Pre-Fishery",0,1,0
"19242","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R3",55.2,"Pre-Fishery",0,1,0
"19243","S16",2016,"Summer","Salt Run","Yes","SR24","S16SR24R7",55.2,"Pre-Fishery",0,1,0
"19244","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R2",55.2,"Pre-Fishery",0,1,0
"19245","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R23",55.2,"Pre-Fishery",0,1,0
"19246","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R43",55.2,"Pre-Fishery",0,1,0
"19247","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R15",55.2,"Pre-Fishery",0,1,0
"19248","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R15",55.2,"Pre-Fishery",0,1,0
"19249","W16",2016,"Winter","Matanzas River","No","FM56","W16FM56R13",55.2,"Pre-Fishery",0,1,0
"19250","W16",2016,"Winter","Matanzas River","No","FM56","W16FM56R16",55.2,"Pre-Fishery",0,1,0
"19251","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R1",55.2,"Pre-Fishery",0,1,0
"19252","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R14",55.2,"Pre-Fishery",0,1,0
"19253","S15",2015,"Summer","Tolomato River","No","VBNR1","S15VBNR1R6",55.3,"Pre-Fishery",0,1,0
"19254","S15",2015,"Summer","Matanzas River","Yes","FM3A","S15FM3R9",55.3,"Pre-Fishery",0,1,0
"19255","S15",2015,"Summer","Tolomato River","No","TR7","S15TR7R12",55.3,"Pre-Fishery",0,1,0
"19256","S15",2015,"Summer","Tolomato River","Yes","TR3A","S15TR3AR4",55.3,"Pre-Fishery",0,1,0
"19257","S16",2016,"Summer","Salt Run","Yes","SR28","S16SR28R10",55.3,"Pre-Fishery",0,1,0
"19258","S16",2016,"Summer","Salt Run","Yes","SR24","S16SR24R2",55.3,"Pre-Fishery",0,1,0
"19259","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R5",55.3,"Pre-Fishery",0,1,0
"19260","S16",2016,"Summer","Matanzas River","Yes","FM411","S16FM411R17",55.3,"Pre-Fishery",0,1,0
"19261","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",55.3,"Pre-Fishery",0,1,0
"19262","S16",2016,"Summer","Salt Run","No","SR60","S16SR60R8",55.3,"Pre-Fishery",0,1,0
"19263","W15",2015,"Winter","Matanzas River","Yes","FM1","W15FM1R2",55.3,"Pre-Fishery",0,1,0
"19264","W15",2015,"Winter","Matanzas River","Yes","FM3","W15FM3R5",55.3,"Pre-Fishery",0,1,0
"19265","W15",2015,"Winter","Salt Run","Yes","SR2","W15SR2R21",55.3,"Pre-Fishery",0,1,0
"19266","W15",2015,"Winter","Salt Run","No","SR4","W15SR4R19",55.3,"Pre-Fishery",0,1,0
"19267","W15",2015,"Winter","Salt Run","Yes","SR3","W15SR3R11",55.3,"Pre-Fishery",0,1,0
"19268","W15",2015,"Winter","Salt Run","Yes","SR9","W15SR9R9",55.3,"Pre-Fishery",0,1,0
"19269","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R6",55.3,"Pre-Fishery",0,1,0
"19270","W16",2016,"Winter","Matanzas River","Yes","FM32","W16FM32R1",55.3,"Pre-Fishery",0,1,0
"19271","W16",2016,"Winter","Matanzas River","Yes","FM32","W16FM32R11",55.3,"Pre-Fishery",0,1,0
"19272","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R10",55.3,"Pre-Fishery",0,1,0
"19273","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",55.3,"Pre-Fishery",0,1,0
"19274","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308R4",55.3,"Pre-Fishery",0,1,0
"19275","W16",2016,"Winter","Matanzas River","Yes","FM46","W16FM46R30",55.3,"Pre-Fishery",0,1,0
"19276","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R5",55.3,"Pre-Fishery",0,1,0
"19277","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R10",55.3,"Pre-Fishery",0,1,0
"19278","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R1",55.3,"Pre-Fishery",0,1,0
"19279","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R7",55.3,"Pre-Fishery",0,1,0
"19280","S15",2015,"Summer","Tolomato River","Yes","TR2A","S15TR2R7",55.4,"Pre-Fishery",0,1,0
"19281","S15",2015,"Summer","Matanzas River","Yes","CO","S15COR2",55.4,"Pre-Fishery",0,1,0
"19282","S15",2015,"Summer","Salt Run","Yes","SR6","S15SR6R18",55.4,"Pre-Fishery",0,1,0
"19283","S15",2015,"Summer","Tolomato River","No","VBNR2","S15VBNR2R4",55.4,"Pre-Fishery",0,1,0
"19284","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R10",55.4,"Pre-Fishery",0,1,0
"19285","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R11",55.4,"Pre-Fishery",0,1,0
"19286","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R7",55.4,"Pre-Fishery",0,1,0
"19287","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R3",55.4,"Pre-Fishery",0,1,0
"19288","S16",2016,"Summer","Salt Run","Yes","SR28","S16SR28R2",55.4,"Pre-Fishery",0,1,0
"19289","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",55.4,"Pre-Fishery",0,1,0
"19290","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R12",55.4,"Pre-Fishery",0,1,0
"19291","S16",2016,"Summer","Matanzas River","Yes","FM368","S16FM368R24",55.4,"Pre-Fishery",0,1,0
"19292","S16",2016,"Summer","Salt Run","Yes","SR41","S16SR41R10",55.4,"Pre-Fishery",0,1,0
"19293","W15",2015,"Winter","Matanzas River","Yes","CO","W15COR17",55.4,"Pre-Fishery",0,1,0
"19294","W15",2015,"Winter","Salt Run","Yes","SR2","W15SR2R21",55.4,"Pre-Fishery",0,1,0
"19295","W15",2015,"Winter","Salt Run","No","SR4","W15SR4R20",55.4,"Pre-Fishery",0,1,0
"19296","W15",2015,"Winter","Salt Run","Yes","SR3","W15SR3R11",55.4,"Pre-Fishery",0,1,0
"19297","W15",2015,"Winter","Salt Run","Yes","SR3","W15SR3R11",55.4,"Pre-Fishery",0,1,0
"19298","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R9",55.4,"Pre-Fishery",0,1,0
"19299","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R37",55.4,"Pre-Fishery",0,1,0
"19300","W16",2016,"Winter","Matanzas River","Yes","FM79","W16FM79R18",55.4,"Pre-Fishery",0,1,0
"19301","W16",2016,"Winter","Matanzas River","Yes","FM79","W16FM79R9",55.4,"Pre-Fishery",0,1,0
"19302","W16",2016,"Winter","Matanzas River","Yes","FM32","W16FM32R11",55.4,"Pre-Fishery",0,1,0
"19303","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",55.4,"Pre-Fishery",0,1,0
"19304","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R2",55.4,"Pre-Fishery",0,1,0
"19305","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R7",55.4,"Pre-Fishery",0,1,0
"19306","S16",2016,"Summer","Matanzas River","Yes","FM384","S16FM384R8",55.5,"Pre-Fishery",0,1,0
"19307","S16",2016,"Summer","Salt Run","No","SR6A","S16SR6R1",55.5,"Pre-Fishery",0,1,0
"19308","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R12",55.5,"Pre-Fishery",0,1,0
"19309","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R6",55.5,"Pre-Fishery",0,1,0
"19310","W15",2015,"Winter","Salt Run","No","SR4","W15SR4R19",55.5,"Pre-Fishery",0,1,0
"19311","W15",2015,"Winter","Salt Run","No","SR8","W15SR8R15",55.5,"Pre-Fishery",0,1,0
"19312","W16",2016,"Winter","Salt Run","No","SR55","W16SR55R11",55.5,"Pre-Fishery",0,1,0
"19313","W16",2016,"Winter","Salt Run","Yes","SR66","W16SR66R24",55.5,"Pre-Fishery",0,1,0
"19314","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R37",55.5,"Pre-Fishery",0,1,0
"19315","W16",2016,"Winter","Matanzas River","Yes","FM79","W16FM79R4",55.5,"Pre-Fishery",0,1,0
"19316","W16",2016,"Winter","Matanzas River","Yes","FM32","W16FM32R11",55.5,"Pre-Fishery",0,1,0
"19317","W16",2016,"Winter","Tolomato River","No","TR209","W16TR209R7",55.5,"Pre-Fishery",0,1,0
"19318","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",55.5,"Pre-Fishery",0,1,0
"19319","W16",2016,"Winter","Matanzas River","No","FM56","W16FM56R17",55.5,"Pre-Fishery",0,1,0
"19320","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R7",55.5,"Pre-Fishery",0,1,0
"19321","W16",2016,"Winter","Matanzas River","No","FM614","W16FM614R10",55.5,"Pre-Fishery",0,1,0
"19322","S15",2015,"Summer","Tolomato River","No","VBNR1","S15VBNR1R6",55.6,"Pre-Fishery",0,1,0
"19323","S15",2015,"Summer","Matanzas River","Yes","FM206","S15FM206R22",55.6,"Pre-Fishery",0,1,0
"19324","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R12",55.6,"Pre-Fishery",0,1,0
"19325","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R9",55.6,"Pre-Fishery",0,1,0
"19326","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R12",55.6,"Pre-Fishery",0,1,0
"19327","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R13",55.6,"Pre-Fishery",0,1,0
"19328","S16",2016,"Summer","Salt Run","Yes","SR22","S16SR22R1",55.6,"Pre-Fishery",0,1,0
"19329","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R3",55.6,"Pre-Fishery",0,1,0
"19330","S16",2016,"Summer","Matanzas River","Yes","FM411","S16FM411R11",55.6,"Pre-Fishery",0,1,0
"19331","S16",2016,"Summer","Matanzas River","Yes","FM411","S16FM411R17",55.6,"Pre-Fishery",0,1,0
"19332","S16",2016,"Summer","Matanzas River","Yes","FM411","S16FM411R17",55.6,"Pre-Fishery",0,1,0
"19333","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R12",55.6,"Pre-Fishery",0,1,0
"19334","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R2",55.6,"Pre-Fishery",0,1,0
"19335","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R15",55.6,"Pre-Fishery",0,1,0
"19336","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R13",55.6,"Pre-Fishery",0,1,0
"19337","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R13",55.6,"Pre-Fishery",0,1,0
"19338","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",55.6,"Pre-Fishery",0,1,0
"19339","W15",2015,"Winter","Matanzas River","Yes","FM4","W15FM4R15",55.6,"Pre-Fishery",0,1,0
"19340","W15",2015,"Winter","Matanzas River","No","MC1","W15MC1R10",55.6,"Pre-Fishery",0,1,0
"19341","W16",2016,"Winter","Salt Run","No","SR55","W16SR55R11",55.6,"Pre-Fishery",0,1,0
"19342","W16",2016,"Winter","Salt Run","Yes","SR30","W16SR30R8",55.6,"Pre-Fishery",0,1,0
"19343","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R43",55.6,"Pre-Fishery",0,1,0
"19344","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R43",55.6,"Pre-Fishery",0,1,0
"19345","W16",2016,"Winter","Matanzas River","Yes","FM77","W16FM77R1",55.6,"Pre-Fishery",0,1,0
"19346","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R12",55.6,"Pre-Fishery",0,1,0
"19347","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R5",55.6,"Pre-Fishery",0,1,0
"19348","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R17",55.6,"Pre-Fishery",0,1,0
"19349","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R1",55.6,"Pre-Fishery",0,1,0
"19350","W16",2016,"Winter","Matanzas River","No","FM788","W16FM788R5",55.6,"Pre-Fishery",0,1,0
"19351","S15",2015,"Summer","Salt Run","Yes","SR2","S15SR2R4",55.7,"Pre-Fishery",0,1,0
"19352","S15",2015,"Summer","Salt Run","No","SR4","S15SR4R1",55.7,"Pre-Fishery",0,1,0
"19353","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R7",55.7,"Pre-Fishery",0,1,0
"19354","S15",2015,"Summer","Salt Run","Yes","SR2S","S15SR2SR6",55.7,"Pre-Fishery",0,1,0
"19355","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R1",55.7,"Pre-Fishery",0,1,0
"19356","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R0",55.7,"Pre-Fishery",0,1,0
"19357","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R0",55.7,"Pre-Fishery",0,1,0
"19358","W15",2015,"Winter","Matanzas River","Yes","FM3","W15FM3R5",55.7,"Pre-Fishery",0,1,0
"19359","W16",2016,"Winter","Salt Run","No","SR55","W16SR55R11",55.7,"Pre-Fishery",0,1,0
"19360","W16",2016,"Winter","Salt Run","Yes","SR30","W16SR30R13",55.7,"Pre-Fishery",0,1,0
"19361","W16",2016,"Winter","Salt Run","Yes","SR37","W16SR37R9",55.7,"Pre-Fishery",0,1,0
"19362","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R10",55.7,"Pre-Fishery",0,1,0
"19363","W16",2016,"Winter","Matanzas River","No","FM56","W16FM56R17",55.7,"Pre-Fishery",0,1,0
"19364","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R10",55.7,"Pre-Fishery",0,1,0
"19365","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R9",55.7,"Pre-Fishery",0,1,0
"19366","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R9",55.7,"Pre-Fishery",0,1,0
"19367","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R1",55.7,"Pre-Fishery",0,1,0
"19368","S15",2015,"Summer","Tolomato River","No","VBNR1","S15VBNR1R6",55.8,"Pre-Fishery",0,1,0
"19369","S15",2015,"Summer","Matanzas River","Yes","FM1","S15FM1R14",55.8,"Pre-Fishery",0,1,0
"19370","S15",2015,"Summer","Matanzas River","Yes","FM206","S15FM206R22",55.8,"Pre-Fishery",0,1,0
"19371","S15",2015,"Summer","Salt Run","Yes","SR3","S15SR3R10",55.8,"Pre-Fishery",0,1,0
"19372","S15",2015,"Summer","Salt Run","Yes","SR3","S15SR3R4",55.8,"Pre-Fishery",0,1,0
"19373","S15",2015,"Summer","Tolomato River","Yes","TR3A","S15TR3AR6",55.8,"Pre-Fishery",0,1,0
"19374","S16",2016,"Summer","Salt Run","No","SR7A","S16SR7R2",55.8,"Pre-Fishery",0,1,0
"19375","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R12",55.8,"Pre-Fishery",0,1,0
"19376","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R3",55.8,"Pre-Fishery",0,1,0
"19377","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R15",55.8,"Pre-Fishery",0,1,0
"19378","S16",2016,"Summer","Salt Run","No","SR55","S16SR55R15",55.8,"Pre-Fishery",0,1,0
"19379","S16",2016,"Summer","Salt Run","No","SR58","S16SR58R28",55.8,"Pre-Fishery",0,1,0
"19380","S16",2016,"Summer","Salt Run","No","SR60","S16SR60R3",55.8,"Pre-Fishery",0,1,0
"19381","S16",2016,"Summer","Salt Run","No","SR60","S16SR60R8",55.8,"Pre-Fishery",0,1,0
"19382","W15",2015,"Winter","Matanzas River","No","MC1","W15MC1R10",55.8,"Pre-Fishery",0,1,0
"19383","W15",2015,"Winter","Salt Run","Yes","SR3","W15SR3R11",55.8,"Pre-Fishery",0,1,0
"19384","W15",2015,"Winter","Salt Run","No","SR1","W15SR1R2",55.8,"Pre-Fishery",0,1,0
"19385","W16",2016,"Winter","Salt Run","Yes","SR37","W16SR37R1",55.8,"Pre-Fishery",0,1,0
"19386","W16",2016,"Winter","Matanzas River","No","FM56","W16FM56R16",55.8,"Pre-Fishery",0,1,0
"19387","S15",2015,"Summer","Matanzas River","No","MC1","S15MC1R8",55.9,"Pre-Fishery",0,1,0
"19388","S15",2015,"Summer","Matanzas River","Yes","FM1","S15FM1R7",55.9,"Pre-Fishery",0,1,0
"19389","S15",2015,"Summer","Salt Run","Yes","SR2","S15SR2R24",55.9,"Pre-Fishery",0,1,0
"19390","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R5",55.9,"Pre-Fishery",0,1,0
"19391","S15",2015,"Summer","Tolomato River","No","VBNR2","S15VBNR2R4",55.9,"Pre-Fishery",0,1,0
"19392","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R12",55.9,"Pre-Fishery",0,1,0
"19393","S16",2016,"Summer","Tolomato River","No","TR209A","S16TR209R11",55.9,"Pre-Fishery",0,1,0
"19394","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R2",55.9,"Pre-Fishery",0,1,0
"19395","S16",2016,"Summer","Salt Run","Yes","SR24","S16SR24R8",55.9,"Pre-Fishery",0,1,0
"19396","S16",2016,"Summer","Matanzas River","Yes","FM562","S16FM562R0",55.9,"Pre-Fishery",0,1,0
"19397","S16",2016,"Summer","Matanzas River","Yes","FM562","S16FM562R1",55.9,"Pre-Fishery",0,1,0
"19398","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R15",55.9,"Pre-Fishery",0,1,0
"19399","W15",2015,"Winter","Salt Run","No","SR7","W15SR7R5",55.9,"Pre-Fishery",0,1,0
"19400","W15",2015,"Winter","Salt Run","Yes","SR6","W15SR6R29",55.9,"Pre-Fishery",0,1,0
"19401","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R9",55.9,"Pre-Fishery",0,1,0
"19402","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R1",55.9,"Pre-Fishery",0,1,0
"19403","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R32",55.9,"Pre-Fishery",0,1,0
"19404","W16",2016,"Winter","Tolomato River","No","TR209","W16TR209R3",55.9,"Pre-Fishery",0,1,0
"19405","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R7",55.9,"Pre-Fishery",0,1,0
"19406","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU1",55.9,"Pre-Fishery",0,1,0
"19407","W16",2016,"Winter","Matanzas River","Yes","FM46","W16FM46R30",55.9,"Pre-Fishery",0,1,0
"19408","W16",2016,"Winter","Matanzas River","Yes","FM46","W16FM46R4",55.9,"Pre-Fishery",0,1,0
"19409","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R13",55.9,"Pre-Fishery",0,1,0
"19410","S15",2015,"Summer","Matanzas River","Yes","FM206","S15FM206R22",56,"Pre-Fishery",0,1,0
"19411","S15",2015,"Summer","Matanzas River","Yes","FM4","S15FM4R27",56,"Pre-Fishery",0,1,0
"19412","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R7",56,"Pre-Fishery",0,1,0
"19413","S16",2016,"Summer","Matanzas River","Yes","FM384","S16FM384R10",56,"Pre-Fishery",0,1,0
"19414","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R2",56,"Pre-Fishery",0,1,0
"19415","W15",2015,"Winter","Matanzas River","No","MC2","W15MC2R41",56,"Pre-Fishery",0,1,0
"19416","W15",2015,"Winter","Salt Run","Yes","SR9","W15SR9R2",56,"Pre-Fishery",0,1,0
"19417","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R5",56,"Pre-Fishery",0,1,0
"19418","W16",2016,"Winter","Matanzas River","No","FM631","W16FM631R6",56,"Pre-Fishery",0,1,0
"19419","W16",2016,"Winter","Salt Run","Yes","SR37","W16SR37R1",56,"Pre-Fishery",0,1,0
"19420","W16",2016,"Winter","Salt Run","Yes","SR66","W16SR66R24",56,"Pre-Fishery",0,1,0
"19421","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R9",56,"Pre-Fishery",0,1,0
"19422","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R10",56,"Pre-Fishery",0,1,0
"19423","S15",2015,"Summer","Salt Run","No","SR4","S15SR4R1",56.1,"Pre-Fishery",0,1,0
"19424","S15",2015,"Summer","Tolomato River","Yes","TR3A","S15TR3AR6",56.1,"Pre-Fishery",0,1,0
"19425","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R12",56.1,"Pre-Fishery",0,1,0
"19426","S16",2016,"Summer","Salt Run","No","SR55","S16SR55R15",56.1,"Pre-Fishery",0,1,0
"19427","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R19",56.1,"Pre-Fishery",0,1,0
